transaction_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_type,source_latitude,source_longitude,destination_latitude,destination_longitude,source_bank,destination_bank,device_id,ip_risk_score,is_fraud,hop_number,commission_amount
TXN-0008091,ACC-RET-02433,ACC-RET-00456,20668.36,2026-04-08 03:16:00,UPI,none,17.387066,78.453136,17.428326,78.446376,HDFC,PNB,DEV-66656,0.13,0,0,0.0
TXN-0008092,ACC-RET-00810,ACC-RET-02353,16340.02,2026-03-26 14:25:00,IMPS,none,17.381909,78.447436,17.360951,78.41501,PNB,PNB,DEV-59203,0.13,0,0,0.0
TXN-0008093,ACC-RET-01448,ACC-RET-00962,6670.96,2026-03-22 00:56:00,UPI,none,17.37979,78.412019,17.375456,78.493543,AXIS,PNB,DEV-92823,0.2,0,0,0.0
TXN-0008094,ACC-RET-01140,ACC-RET-01126,10215.08,2026-07-29 02:54:00,RTGS,none,17.447127,78.416634,17.377236,78.484854,AXIS,HDFC,DEV-57595,0.04,0,0,0.0
TXN-0008095,ACC-RET-00052,ACC-RET-00302,34119.2,2026-07-21 04:31:00,IMPS,none,17.376416,78.493731,17.373599,78.404707,PNB,CANARA,DEV-83038,0.09,0,0,0.0
TXN-0008096,ACC-RET-01601,ACC-RET-00822,22905.43,2026-05-03 11:34:00,IMPS,none,17.444511,78.43369,17.41275,78.403508,AXIS,BOB,DEV-40049,0.07,0,0,0.0
TXN-0008097,ACC-RET-01376,ACC-RET-00058,12080.61,2026-05-28 20:57:00,UPI,none,17.437671,78.412189,17.392533,78.439539,KOTAK,BOB,DEV-66382,0.17,0,0,0.0
TXN-0008098,ACC-RET-00971,ACC-RET-00521,20079.46,2026-07-30 14:16:00,UPI,none,17.360774,78.447325,17.359866,78.472375,PNB,SBI,DEV-80679,0.19,0,0,0.0
TXN-0008099,ACC-RET-01322,ACC-RET-02190,29860.61,2026-07-05 14:09:00,RTGS,none,17.410601,78.499614,17.399936,78.434778,HDFC,HDFC,DEV-41372,0.16,0,0,0.0
TXN-0008100,ACC-RET-00915,ACC-RET-01222,39447.06,2026-05-18 01:00:00,IMPS,none,17.385437,78.490051,17.360955,78.463818,HDFC,CANARA,DEV-59788,0.13,0,0,0.0
TXN-0008101,ACC-RET-00271,ACC-RET-00160,11341.33,2026-06-15 20:35:00,NEFT,none,17.424991,78.417374,17.364085,78.478412,AXIS,BOB,DEV-40804,0.24,0,0,0.0
TXN-0008102,ACC-RET-00893,ACC-RET-02869,43208.86,2026-03-06 17:28:00,NEFT,none,17.357059,78.437153,17.368046,78.453708,CANARA,KOTAK,DEV-91795,0.11,0,0,0.0
TXN-0008103,ACC-RET-02709,ACC-RET-00767,23018.74,2026-03-07 23:22:00,RTGS,none,17.375277,78.417196,17.385258,78.486409,BOB,HDFC,DEV-78783,0.08,0,0,0.0
TXN-0008104,ACC-RET-02852,ACC-RET-01595,23681.84,2026-07-23 21:42:00,NEFT,none,17.372974,78.491214,17.408078,78.493996,ICICI,KOTAK,DEV-74864,0.14,0,0,0.0
TXN-0008105,ACC-RET-02509,ACC-RET-00353,34418.87,2026-04-22 06:49:00,RTGS,none,17.419106,78.483576,17.42782,78.450957,HDFC,CANARA,DEV-15050,0.18,0,0,0.0
TXN-0008106,ACC-RET-01146,ACC-RET-01539,43628.58,2026-07-18 02:28:00,RTGS,none,17.44516,78.420387,17.375077,78.443012,AXIS,HDFC,DEV-75820,0.21,0,0,0.0
TXN-0008107,ACC-RET-01753,ACC-RET-02290,28089.07,2026-03-19 09:00:00,UPI,none,17.426148,78.468216,17.366463,78.435875,CANARA,BOB,DEV-41888,0.21,0,0,0.0
TXN-0008108,ACC-RET-00208,ACC-RET-01163,33172.96,2026-06-18 03:12:00,NEFT,none,17.442172,78.427434,17.380632,78.425948,BOB,PNB,DEV-69052,0.17,0,0,0.0
TXN-0008109,ACC-RET-00105,ACC-RET-01403,16112.3,2026-07-02 22:27:00,RTGS,none,17.418429,78.449898,17.386921,78.431094,ICICI,CANARA,DEV-29846,0.11,0,0,0.0
TXN-0008110,ACC-RET-01428,ACC-RET-01251,38038.95,2026-07-20 05:37:00,UPI,none,17.402123,78.427275,17.429529,78.441273,AXIS,CANARA,DEV-27498,0.2,0,0,0.0
TXN-0008111,ACC-RET-00612,ACC-RET-01167,44004.32,2026-05-22 21:14:00,IMPS,none,17.399603,78.488134,17.441916,78.491594,BOB,KOTAK,DEV-16554,0.11,0,0,0.0
TXN-0008112,ACC-RET-01215,ACC-RET-01195,544.67,2026-07-01 01:39:00,IMPS,none,17.358004,78.448858,17.390712,78.429533,BOB,PNB,DEV-28870,0.15,0,0,0.0
TXN-0008113,ACC-RET-00306,ACC-RET-00030,28284.94,2026-06-02 08:28:00,IMPS,none,17.439268,78.425268,17.383767,78.477798,AXIS,HDFC,DEV-89481,0.17,0,0,0.0
TXN-0008114,ACC-RET-00720,ACC-RET-01102,42009.67,2026-04-21 16:29:00,NEFT,none,17.368036,78.48478,17.353128,78.476912,BOB,AXIS,DEV-31439,0.17,0,0,0.0
TXN-0008115,ACC-RET-00677,ACC-RET-01025,7933.72,2026-06-08 17:23:00,NEFT,none,17.416314,78.471122,17.387211,78.407941,BOB,AXIS,DEV-10529,0.07,0,0,0.0
TXN-0008116,ACC-RET-02404,ACC-RET-00446,6896.83,2026-05-10 19:03:00,NEFT,none,17.421346,78.426809,17.449702,78.449317,BOB,CANARA,DEV-92141,0.12,0,0,0.0
TXN-0008117,ACC-RET-00123,ACC-RET-01267,11601.86,2026-05-06 20:48:00,RTGS,none,17.354049,78.45943,17.397971,78.478397,AXIS,ICICI,DEV-67305,0.04,0,0,0.0
TXN-0008118,ACC-RET-02926,ACC-RET-00958,8816.9,2026-04-20 18:59:00,UPI,none,17.408548,78.412645,17.445885,78.410697,AXIS,CANARA,DEV-46313,0.02,0,0,0.0
TXN-0008119,ACC-RET-01623,ACC-RET-00387,11595.82,2026-05-09 06:39:00,UPI,none,17.40411,78.435869,17.376192,78.466829,SBI,PNB,DEV-31742,0.1,0,0,0.0
TXN-0008120,ACC-RET-02931,ACC-RET-02368,25504.5,2026-03-09 12:44:00,RTGS,none,17.422143,78.491791,17.352306,78.431369,KOTAK,KOTAK,DEV-66190,0.19,0,0,0.0
TXN-0008121,ACC-RET-01877,ACC-RET-01680,30115.02,2026-03-19 03:33:00,NEFT,none,17.40325,78.460391,17.409666,78.406929,BOB,BOB,DEV-92871,0.22,0,0,0.0
TXN-0008122,ACC-RET-02578,ACC-RET-01516,23724.88,2026-08-23 15:41:00,UPI,none,17.408732,78.458213,17.391219,78.474164,HDFC,BOB,DEV-78136,0.06,0,0,0.0
TXN-0008123,ACC-RET-01143,ACC-RET-01846,11494.33,2026-03-14 13:40:00,UPI,none,17.381062,78.420294,17.428577,78.48401,PNB,PNB,DEV-56714,0.11,0,0,0.0
TXN-0008124,ACC-RET-01392,ACC-RET-00893,2399.73,2026-04-22 22:28:00,NEFT,none,17.359685,78.411012,17.433208,78.455802,AXIS,BOB,DEV-39287,0.16,0,0,0.0
TXN-0008125,ACC-RET-02954,ACC-RET-01195,13696.48,2026-07-30 08:55:00,RTGS,none,17.397414,78.477219,17.378031,78.41431,ICICI,PNB,DEV-21953,0.01,0,0,0.0
TXN-0008126,ACC-RET-02234,ACC-RET-01488,15702.02,2026-04-11 05:24:00,RTGS,none,17.362556,78.47254,17.409419,78.474722,ICICI,HDFC,DEV-94381,0.18,0,0,0.0
TXN-0008127,ACC-RET-00938,ACC-RET-01646,33450.89,2026-08-11 01:44:00,NEFT,none,17.421157,78.476272,17.353792,78.458507,ICICI,BOB,DEV-97362,0.14,0,0,0.0
TXN-0008128,ACC-RET-02609,ACC-RET-01722,20503.1,2026-06-08 12:11:00,NEFT,none,17.442039,78.427607,17.370367,78.49758,PNB,SBI,DEV-48961,0.09,0,0,0.0
TXN-0008129,ACC-RET-00460,ACC-RET-02407,15985.91,2026-07-04 03:01:00,NEFT,none,17.405729,78.407317,17.421851,78.488269,ICICI,PNB,DEV-30018,0.18,0,0,0.0
TXN-0008130,ACC-RET-00001,ACC-RET-00778,26889.33,2026-08-23 21:47:00,RTGS,none,17.405515,78.482674,17.40472,78.45569,CANARA,HDFC,DEV-18289,0.02,0,0,0.0
TXN-0008131,ACC-RET-02462,ACC-RET-01399,44342.51,2026-03-31 18:46:00,NEFT,none,17.43123,78.498846,17.416306,78.499968,AXIS,AXIS,DEV-51614,0.19,0,0,0.0
TXN-0008132,ACC-RET-02157,ACC-RET-02108,3506.7,2026-08-26 23:11:00,NEFT,none,17.35002,78.46119,17.364578,78.484362,ICICI,KOTAK,DEV-35153,0.18,0,0,0.0
TXN-0008133,ACC-RET-00548,ACC-RET-01435,44462.37,2026-07-09 13:57:00,NEFT,none,17.412921,78.412138,17.403118,78.413156,SBI,HDFC,DEV-29545,0.14,0,0,0.0
TXN-0008134,ACC-RET-02170,ACC-RET-01838,36234.09,2026-06-21 00:32:00,NEFT,none,17.390091,78.407486,17.390712,78.440634,HDFC,ICICI,DEV-60488,0.11,0,0,0.0
TXN-0008135,ACC-RET-02633,ACC-RET-00259,8741.92,2026-05-25 16:40:00,NEFT,none,17.381197,78.469985,17.423785,78.425054,AXIS,AXIS,DEV-39242,0.14,0,0,0.0
TXN-0008136,ACC-RET-02471,ACC-RET-00593,19349.97,2026-05-20 08:20:00,IMPS,none,17.441166,78.453112,17.362108,78.443664,AXIS,HDFC,DEV-48161,0.08,0,0,0.0
TXN-0008137,ACC-RET-00675,ACC-RET-01075,6286.57,2026-08-06 22:13:00,UPI,none,17.410042,78.434194,17.393824,78.405497,AXIS,PNB,DEV-25294,0.04,0,0,0.0
TXN-0008138,ACC-RET-01826,ACC-RET-00646,39257.98,2026-05-04 03:34:00,UPI,none,17.437005,78.401572,17.414664,78.492286,CANARA,SBI,DEV-35112,0.1,0,0,0.0
TXN-0008139,ACC-RET-00227,ACC-RET-00095,10282.1,2026-04-25 15:23:00,UPI,none,17.44694,78.462769,17.446214,78.413035,ICICI,BOB,DEV-31257,0.16,0,0,0.0
TXN-0008140,ACC-RET-02132,ACC-RET-00387,37662.94,2026-08-17 19:36:00,RTGS,none,17.369071,78.468548,17.397281,78.413162,CANARA,SBI,DEV-46475,0.24,0,0,0.0
TXN-0008141,ACC-RET-01588,ACC-RET-02855,31940.77,2026-05-03 05:43:00,IMPS,none,17.38436,78.421445,17.443821,78.477641,SBI,AXIS,DEV-15376,0.18,0,0,0.0
TXN-0008142,ACC-RET-01571,ACC-RET-01549,31024.89,2026-05-04 22:29:00,IMPS,none,17.397567,78.459092,17.387954,78.453439,PNB,BOB,DEV-61489,0.05,0,0,0.0
TXN-0008143,ACC-RET-02405,ACC-RET-01772,23708.64,2026-05-25 20:03:00,UPI,none,17.444955,78.401532,17.429867,78.421771,HDFC,BOB,DEV-34783,0.18,0,0,0.0
TXN-0008144,ACC-RET-02754,ACC-RET-02154,32320.76,2026-03-22 05:59:00,IMPS,none,17.437457,78.455276,17.442294,78.497344,PNB,PNB,DEV-64872,0.21,0,0,0.0
TXN-0008145,ACC-RET-01924,ACC-RET-01319,11341.3,2026-06-04 06:16:00,RTGS,none,17.364191,78.430324,17.447504,78.44566,PNB,PNB,DEV-88329,0.14,0,0,0.0
TXN-0008146,ACC-RET-02990,ACC-RET-00332,29890.16,2026-08-22 03:43:00,UPI,none,17.38576,78.421466,17.443193,78.400337,BOB,AXIS,DEV-98137,0.02,0,0,0.0
TXN-0008147,ACC-RET-02038,ACC-RET-01201,39848.61,2026-03-26 07:27:00,UPI,none,17.406268,78.431165,17.355251,78.408692,CANARA,PNB,DEV-61729,0.06,0,0,0.0
TXN-0008148,ACC-RET-02708,ACC-RET-02342,27793.6,2026-04-26 04:52:00,NEFT,none,17.378627,78.444969,17.389776,78.479892,CANARA,AXIS,DEV-81604,0.08,0,0,0.0
TXN-0008149,ACC-RET-01041,ACC-RET-02531,25830.9,2026-06-20 13:09:00,NEFT,none,17.443601,78.400914,17.383529,78.423385,ICICI,BOB,DEV-42631,0.06,0,0,0.0
TXN-0008150,ACC-RET-02517,ACC-RET-02701,28774.88,2026-07-12 00:43:00,RTGS,none,17.420506,78.411474,17.352562,78.41369,CANARA,AXIS,DEV-43911,0.02,0,0,0.0
TXN-0008151,ACC-RET-02858,ACC-RET-01732,1274.05,2026-05-23 23:58:00,NEFT,none,17.353056,78.455415,17.414135,78.45039,AXIS,CANARA,DEV-59824,0.13,0,0,0.0
TXN-0008152,ACC-RET-01643,ACC-RET-02236,31901.77,2026-05-13 17:00:00,RTGS,none,17.35647,78.440237,17.394625,78.445534,HDFC,PNB,DEV-21332,0.22,0,0,0.0
TXN-0008153,ACC-RET-02932,ACC-RET-01045,20038.67,2026-07-18 06:45:00,NEFT,none,17.352411,78.430378,17.351495,78.42115,AXIS,PNB,DEV-91044,0.17,0,0,0.0
TXN-0008154,ACC-RET-01803,ACC-RET-00823,17958.31,2026-07-06 15:57:00,NEFT,none,17.391292,78.485664,17.44851,78.405026,KOTAK,SBI,DEV-25455,0.22,0,0,0.0
TXN-0008155,ACC-RET-01150,ACC-RET-02861,4398.06,2026-08-01 23:19:00,RTGS,none,17.375768,78.450346,17.437904,78.425905,SBI,AXIS,DEV-56779,0.12,0,0,0.0
TXN-0008156,ACC-RET-02975,ACC-RET-02658,14412.57,2026-07-17 00:06:00,NEFT,none,17.383561,78.400486,17.364579,78.469932,SBI,HDFC,DEV-37866,0.16,0,0,0.0
TXN-0008157,ACC-RET-01665,ACC-RET-01570,1976.52,2026-07-27 00:30:00,UPI,none,17.382249,78.464372,17.350041,78.434221,BOB,BOB,DEV-25714,0.06,0,0,0.0
TXN-0008158,ACC-RET-01951,ACC-RET-01809,22891.59,2026-06-10 04:09:00,RTGS,none,17.429617,78.436646,17.430966,78.425058,CANARA,BOB,DEV-73109,0.18,0,0,0.0
TXN-0008159,ACC-RET-00880,ACC-RET-01578,20764.38,2026-05-29 04:33:00,NEFT,none,17.387263,78.486024,17.424126,78.419022,HDFC,SBI,DEV-13755,0.18,0,0,0.0
TXN-0008160,ACC-RET-00281,ACC-RET-00087,37016.86,2026-06-26 16:59:00,IMPS,none,17.372987,78.438389,17.429418,78.474632,ICICI,AXIS,DEV-19636,0.12,0,0,0.0
TXN-0008161,ACC-RET-00221,ACC-RET-01267,17500.37,2026-07-06 20:17:00,IMPS,none,17.377031,78.482688,17.373883,78.480713,AXIS,AXIS,DEV-22715,0.15,0,0,0.0
TXN-0008162,ACC-RET-01023,ACC-RET-01062,24081.74,2026-04-18 00:16:00,NEFT,none,17.352033,78.499942,17.399555,78.420526,KOTAK,SBI,DEV-83814,0.23,0,0,0.0
TXN-0008163,ACC-RET-02282,ACC-RET-02594,6726.68,2026-06-22 06:09:00,IMPS,none,17.428442,78.480604,17.393658,78.492323,AXIS,PNB,DEV-41622,0.12,0,0,0.0
TXN-0008164,ACC-RET-00242,ACC-RET-02328,36590.65,2026-05-20 16:48:00,IMPS,none,17.441799,78.493156,17.391417,78.413219,AXIS,PNB,DEV-16984,0.08,0,0,0.0
TXN-0008165,ACC-RET-00822,ACC-RET-00515,21764.53,2026-08-29 01:25:00,RTGS,none,17.425604,78.439713,17.354208,78.485608,BOB,BOB,DEV-66567,0.25,0,0,0.0
TXN-0008166,ACC-RET-02887,ACC-RET-01845,8277.1,2026-08-10 10:29:00,NEFT,none,17.429289,78.486428,17.410354,78.474877,KOTAK,HDFC,DEV-57546,0.12,0,0,0.0
TXN-0008167,ACC-RET-00665,ACC-RET-00887,33349.32,2026-04-18 09:19:00,NEFT,none,17.389039,78.460884,17.442539,78.401085,SBI,HDFC,DEV-31356,0.16,0,0,0.0
TXN-0008168,ACC-RET-01210,ACC-RET-00365,39367.27,2026-04-29 19:53:00,UPI,none,17.418662,78.403084,17.376822,78.416989,CANARA,ICICI,DEV-94181,0.06,0,0,0.0
TXN-0008169,ACC-RET-01118,ACC-RET-00553,32708.92,2026-08-18 07:59:00,RTGS,none,17.395705,78.489889,17.364959,78.428757,BOB,BOB,DEV-79317,0.06,0,0,0.0
TXN-0008170,ACC-RET-01313,ACC-RET-01826,14803.64,2026-04-15 20:12:00,NEFT,none,17.35807,78.434593,17.449704,78.430135,HDFC,AXIS,DEV-95363,0.21,0,0,0.0
TXN-0008171,ACC-RET-00516,ACC-RET-01845,23467.85,2026-05-11 21:24:00,NEFT,none,17.42398,78.408359,17.435366,78.451784,AXIS,PNB,DEV-35989,0.18,0,0,0.0
TXN-0008172,ACC-RET-00394,ACC-RET-02615,12121.12,2026-03-28 18:13:00,UPI,none,17.441933,78.488418,17.375944,78.454319,KOTAK,BOB,DEV-98514,0.14,0,0,0.0
TXN-0008173,ACC-RET-00792,ACC-RET-02787,15601.43,2026-06-10 17:56:00,UPI,none,17.448239,78.467478,17.403111,78.498264,KOTAK,ICICI,DEV-82972,0.21,0,0,0.0
TXN-0008174,ACC-RET-00510,ACC-RET-01332,10671.97,2026-08-11 14:52:00,IMPS,none,17.39634,78.445541,17.43916,78.449499,CANARA,SBI,DEV-17296,0.11,0,0,0.0
TXN-0008175,ACC-RET-01246,ACC-RET-01034,8715.44,2026-08-19 04:20:00,RTGS,none,17.449861,78.404124,17.400623,78.418154,ICICI,CANARA,DEV-95495,0.17,0,0,0.0
TXN-0008176,ACC-RET-00221,ACC-RET-02856,31670.48,2026-08-06 13:23:00,IMPS,none,17.36625,78.485368,17.373267,78.451576,KOTAK,KOTAK,DEV-25940,0.21,0,0,0.0
TXN-0008177,ACC-RET-02532,ACC-RET-00165,6264.66,2026-06-11 10:45:00,NEFT,none,17.435987,78.477174,17.363714,78.432621,HDFC,ICICI,DEV-75075,0.22,0,0,0.0
TXN-0008178,ACC-RET-00260,ACC-RET-01281,24862.89,2026-08-01 18:24:00,UPI,none,17.384974,78.465811,17.424604,78.456654,PNB,AXIS,DEV-48934,0.21,0,0,0.0
TXN-0008179,ACC-RET-00797,ACC-RET-01413,7406.82,2026-08-11 14:09:00,UPI,none,17.43627,78.448863,17.360258,78.492673,AXIS,AXIS,DEV-16731,0.19,0,0,0.0
TXN-0008180,ACC-RET-02148,ACC-RET-01516,30257.84,2026-05-30 21:04:00,UPI,none,17.363773,78.47026,17.424763,78.436054,KOTAK,SBI,DEV-59736,0.21,0,0,0.0
TXN-0008181,ACC-RET-01446,ACC-RET-00395,35782.88,2026-06-10 17:56:00,UPI,none,17.401218,78.405291,17.419471,78.420131,AXIS,HDFC,DEV-63177,0.19,0,0,0.0
TXN-0008182,ACC-RET-02832,ACC-RET-00288,37224.04,2026-05-22 05:59:00,IMPS,none,17.412444,78.429467,17.408624,78.42434,SBI,AXIS,DEV-62390,0.03,0,0,0.0
TXN-0008183,ACC-RET-01505,ACC-RET-01263,15770.96,2026-05-16 09:08:00,UPI,none,17.444712,78.491367,17.402659,78.478183,PNB,BOB,DEV-74559,0.2,0,0,0.0
TXN-0008184,ACC-RET-01031,ACC-RET-01052,41862.02,2026-06-30 01:11:00,IMPS,none,17.433402,78.411093,17.389721,78.476711,CANARA,PNB,DEV-31934,0.18,0,0,0.0
TXN-0008185,ACC-RET-02070,ACC-RET-00823,22800.77,2026-07-08 14:10:00,IMPS,none,17.362198,78.491883,17.421001,78.443684,AXIS,PNB,DEV-64584,0.21,0,0,0.0
TXN-0008186,ACC-RET-01251,ACC-RET-02939,4686.81,2026-08-03 10:17:00,NEFT,none,17.425745,78.443937,17.445089,78.416596,AXIS,SBI,DEV-82424,0.19,0,0,0.0
TXN-0008187,ACC-RET-02428,ACC-RET-01463,6424.83,2026-03-16 22:18:00,UPI,none,17.446761,78.41959,17.42281,78.476467,SBI,SBI,DEV-68714,0.16,0,0,0.0
TXN-0008188,ACC-RET-00427,ACC-RET-01770,17004.99,2026-07-27 12:01:00,UPI,none,17.369168,78.444671,17.4204,78.493574,PNB,PNB,DEV-24951,0.13,0,0,0.0
TXN-0008189,ACC-RET-00692,ACC-RET-01338,11634.38,2026-04-18 21:39:00,RTGS,none,17.366603,78.485109,17.427501,78.489971,AXIS,PNB,DEV-54271,0.11,0,0,0.0
TXN-0008190,ACC-RET-01897,ACC-RET-01677,39959.18,2026-07-26 15:00:00,IMPS,none,17.422487,78.434857,17.441711,78.422499,SBI,BOB,DEV-68573,0.17,0,0,0.0
TXN-0008191,ACC-RET-01397,ACC-RET-00420,30649.42,2026-07-17 20:56:00,IMPS,none,17.447347,78.4165,17.440165,78.408253,PNB,CANARA,DEV-67798,0.23,0,0,0.0
TXN-0008192,ACC-RET-00549,ACC-RET-01295,40477.11,2026-08-22 11:24:00,RTGS,none,17.418752,78.488925,17.384755,78.495631,CANARA,CANARA,DEV-20323,0.17,0,0,0.0
TXN-0008193,ACC-RET-02769,ACC-RET-02686,21656.69,2026-04-22 13:51:00,UPI,none,17.369206,78.421039,17.38247,78.435086,PNB,AXIS,DEV-45334,0.24,0,0,0.0
TXN-0008194,ACC-RET-00735,ACC-RET-01197,23989.0,2026-05-12 13:01:00,NEFT,none,17.392535,78.468266,17.370939,78.455696,KOTAK,CANARA,DEV-23607,0.06,0,0,0.0
TXN-0008195,ACC-RET-01329,ACC-RET-00072,2551.24,2026-04-22 11:17:00,UPI,none,17.429565,78.436776,17.368768,78.498148,SBI,AXIS,DEV-88626,0.19,0,0,0.0
TXN-0008196,ACC-RET-00955,ACC-RET-01065,21693.17,2026-08-03 18:24:00,UPI,none,17.434542,78.471771,17.350224,78.43051,AXIS,CANARA,DEV-17156,0.22,0,0,0.0
TXN-0008197,ACC-RET-01874,ACC-RET-02091,32686.72,2026-04-15 17:36:00,NEFT,none,17.384486,78.414756,17.361144,78.482672,ICICI,PNB,DEV-58309,0.19,0,0,0.0
TXN-0008198,ACC-RET-02460,ACC-RET-00093,41743.86,2026-06-10 05:08:00,RTGS,none,17.386141,78.421591,17.424843,78.486808,BOB,SBI,DEV-50797,0.17,0,0,0.0
TXN-0008199,ACC-RET-01798,ACC-RET-01666,35771.04,2026-05-08 03:58:00,IMPS,none,17.404834,78.423599,17.392838,78.458296,HDFC,BOB,DEV-89299,0.18,0,0,0.0
TXN-0008200,ACC-RET-01592,ACC-RET-00022,38334.0,2026-07-22 11:48:00,RTGS,none,17.416341,78.454619,17.354132,78.463326,AXIS,CANARA,DEV-85449,0.21,0,0,0.0
TXN-0008201,ACC-RET-02942,ACC-RET-02562,25913.94,2026-04-30 07:30:00,IMPS,none,17.407539,78.489303,17.434123,78.431267,AXIS,KOTAK,DEV-66793,0.1,0,0,0.0
TXN-0008202,ACC-RET-01438,ACC-RET-02862,10416.31,2026-06-15 08:47:00,RTGS,none,17.353682,78.412519,17.434484,78.427676,SBI,CANARA,DEV-26094,0.16,0,0,0.0
TXN-0008203,ACC-RET-02749,ACC-RET-01793,29499.68,2026-04-26 03:02:00,IMPS,none,17.417203,78.472133,17.4177,78.475066,BOB,SBI,DEV-58119,0.07,0,0,0.0
TXN-0008204,ACC-RET-01136,ACC-RET-01698,39224.95,2026-05-03 08:49:00,NEFT,none,17.370985,78.438783,17.39169,78.487313,BOB,SBI,DEV-64025,0.22,0,0,0.0
TXN-0008205,ACC-RET-01490,ACC-RET-00769,33171.08,2026-07-25 12:15:00,UPI,none,17.422465,78.45715,17.423588,78.489521,SBI,SBI,DEV-29941,0.02,0,0,0.0
TXN-0008206,ACC-RET-02150,ACC-RET-00474,15993.59,2026-06-17 20:06:00,UPI,none,17.417499,78.463067,17.385933,78.46863,PNB,BOB,DEV-73794,0.02,0,0,0.0
TXN-0008207,ACC-RET-02891,ACC-RET-01823,18896.91,2026-06-24 03:34:00,IMPS,none,17.418055,78.465017,17.385791,78.488473,CANARA,SBI,DEV-21566,0.04,0,0,0.0
TXN-0008208,ACC-RET-01369,ACC-RET-01436,20117.46,2026-07-31 18:06:00,IMPS,none,17.381941,78.416469,17.395284,78.472152,BOB,ICICI,DEV-99814,0.06,0,0,0.0
TXN-0008209,ACC-RET-01488,ACC-RET-02623,41783.5,2026-03-08 15:41:00,NEFT,none,17.447978,78.460705,17.429558,78.441713,PNB,ICICI,DEV-61788,0.12,0,0,0.0
TXN-0008210,ACC-RET-00366,ACC-RET-02157,3179.6,2026-07-02 05:03:00,UPI,none,17.368959,78.420694,17.389378,78.459599,AXIS,KOTAK,DEV-43617,0.12,0,0,0.0
TXN-0008211,ACC-RET-00700,ACC-RET-01765,40493.78,2026-07-30 06:50:00,NEFT,none,17.434022,78.441078,17.421353,78.443309,CANARA,CANARA,DEV-96503,0.22,0,0,0.0
TXN-0008212,ACC-RET-02421,ACC-RET-02392,29064.11,2026-03-19 23:29:00,IMPS,none,17.378652,78.45819,17.353194,78.475251,KOTAK,BOB,DEV-27851,0.16,0,0,0.0
TXN-0008213,ACC-RET-02358,ACC-RET-01991,21029.79,2026-05-29 07:04:00,NEFT,none,17.358358,78.437914,17.40532,78.438495,ICICI,ICICI,DEV-74508,0.01,0,0,0.0
TXN-0008214,ACC-RET-02654,ACC-RET-00412,34783.92,2026-05-27 23:45:00,UPI,none,17.384631,78.498268,17.388156,78.468209,SBI,AXIS,DEV-31091,0.2,0,0,0.0
TXN-0008215,ACC-RET-01393,ACC-RET-02957,2841.96,2026-05-16 04:31:00,UPI,none,17.417959,78.4785,17.377604,78.423901,BOB,CANARA,DEV-41895,0.14,0,0,0.0
TXN-0008216,ACC-RET-01978,ACC-RET-00428,3602.56,2026-04-26 14:05:00,IMPS,none,17.35832,78.402618,17.446055,78.430752,KOTAK,SBI,DEV-51938,0.12,0,0,0.0
TXN-0008217,ACC-RET-00304,ACC-RET-02129,17435.51,2026-06-15 03:55:00,RTGS,none,17.448197,78.486655,17.376102,78.441498,KOTAK,AXIS,DEV-79636,0.16,0,0,0.0
TXN-0008218,ACC-RET-02195,ACC-RET-00311,1928.74,2026-04-18 08:59:00,RTGS,none,17.364642,78.42003,17.442397,78.497071,KOTAK,KOTAK,DEV-36141,0.01,0,0,0.0
TXN-0008219,ACC-RET-00164,ACC-RET-01191,32413.05,2026-08-01 11:48:00,RTGS,none,17.434947,78.447863,17.37169,78.48139,HDFC,KOTAK,DEV-44178,0.12,0,0,0.0
TXN-0008220,ACC-RET-01511,ACC-RET-01160,21798.73,2026-03-29 19:43:00,NEFT,none,17.433824,78.4841,17.403574,78.443925,CANARA,BOB,DEV-29820,0.15,0,0,0.0
TXN-0008221,ACC-RET-02760,ACC-RET-00300,42722.21,2026-04-01 03:37:00,IMPS,none,17.36783,78.415894,17.396663,78.491281,SBI,HDFC,DEV-25707,0.11,0,0,0.0
TXN-0008222,ACC-RET-00189,ACC-RET-00316,14947.77,2026-06-04 01:28:00,UPI,none,17.392826,78.463093,17.38705,78.487562,SBI,SBI,DEV-40445,0.23,0,0,0.0
TXN-0008223,ACC-RET-02114,ACC-RET-00251,32409.9,2026-03-03 04:38:00,NEFT,none,17.37345,78.441729,17.37959,78.441372,HDFC,ICICI,DEV-34745,0.25,0,0,0.0
TXN-0008224,ACC-RET-00304,ACC-RET-02147,36012.42,2026-06-27 09:15:00,NEFT,none,17.392199,78.491832,17.435044,78.422828,BOB,HDFC,DEV-13755,0.01,0,0,0.0
TXN-0008225,ACC-RET-02505,ACC-RET-01074,19306.11,2026-03-05 13:29:00,IMPS,none,17.376249,78.460366,17.415426,78.426099,SBI,PNB,DEV-76582,0.09,0,0,0.0
TXN-0008226,ACC-RET-01322,ACC-RET-02068,41688.85,2026-06-02 05:46:00,RTGS,none,17.407377,78.493043,17.361483,78.408619,ICICI,AXIS,DEV-87219,0.16,0,0,0.0
TXN-0008227,ACC-RET-00137,ACC-RET-01032,4765.73,2026-03-05 21:54:00,NEFT,none,17.429305,78.420033,17.368612,78.497015,ICICI,KOTAK,DEV-43646,0.04,0,0,0.0
