transaction_id,case_id,source_account,destination_account,amount,timestamp,hop_number,transaction_type,is_terminal
TXN-0005278,DR-2026-2758,ACC-MULE-00446,ACC-MULE-00774,72253.09,2026-04-03 00:40:00,3,IMPS,False
TXN-0005279,DR-2026-2758,ACC-MULE-00774,ACC-TERM-00151,67617.09,2026-04-03 00:48:00,4,ATM_WITHDRAWAL,True
TXN-0005280,DR-2026-2759,ACC-VIC-00503,ACC-MULE-00106,192268.65,2026-03-12 00:24:00,1,UPI,False
TXN-0005281,DR-2026-2759,ACC-MULE-00106,ACC-MULE-00057,180347.85,2026-03-12 00:45:00,2,IMPS,False
TXN-0005282,DR-2026-2759,ACC-MULE-00057,ACC-MULE-00324,174067.24,2026-03-12 00:49:00,3,IMPS,False
TXN-0005283,DR-2026-2759,ACC-MULE-00324,ACC-TERM-00312,165653.0,2026-03-12 00:57:00,4,ATM_WITHDRAWAL,True
TXN-0005284,DR-2026-2760,ACC-VIC-01299,ACC-MULE-00635,188992.86,2026-03-11 02:43:00,1,UPI,False
TXN-0005285,DR-2026-2760,ACC-MULE-00635,ACC-MULE-00745,182026.79,2026-03-11 03:04:00,2,IMPS,False
TXN-0005286,DR-2026-2760,ACC-MULE-00745,ACC-TERM-00157,167584.99,2026-03-11 03:11:00,3,ATM_WITHDRAWAL,True
TXN-0005287,DR-2026-2761,ACC-VIC-00732,ACC-MULE-00402,139821.88,2026-03-24 18:04:00,1,UPI,False
TXN-0005288,DR-2026-2761,ACC-MULE-00402,ACC-TERM-00120,134750.56,2026-03-24 18:13:00,2,ATM_WITHDRAWAL,True
TXN-0005289,DR-2026-2762,ACC-VIC-00277,ACC-MULE-00255,139788.14,2026-03-19 18:07:00,1,UPI,False
TXN-0005290,DR-2026-2762,ACC-MULE-00255,ACC-TERM-00378,135170.22,2026-03-19 18:23:00,2,ATM_WITHDRAWAL,True
TXN-0005291,DR-2026-2763,ACC-VIC-00057,ACC-MULE-00604,139477.52,2026-03-15 16:42:00,1,UPI,False
TXN-0005292,DR-2026-2763,ACC-MULE-00604,ACC-MULE-00067,131313.18,2026-03-15 17:07:00,2,IMPS,False
TXN-0005293,DR-2026-2763,ACC-MULE-00067,ACC-TERM-00190,126577.63,2026-03-15 17:32:00,3,ATM_WITHDRAWAL,True
TXN-0005294,DR-2026-2764,ACC-VIC-01441,ACC-MULE-00710,40057.13,2026-03-23 02:41:00,1,UPI,False
TXN-0005295,DR-2026-2764,ACC-MULE-00710,ACC-TERM-00175,37484.57,2026-03-23 02:48:00,2,ATM_WITHDRAWAL,True
TXN-0005296,DR-2026-2765,ACC-VIC-00035,ACC-MULE-00138,189304.36,2026-03-18 01:12:00,1,UPI,False
TXN-0005297,DR-2026-2765,ACC-MULE-00138,ACC-MULE-00343,176774.19,2026-03-18 01:18:00,2,IMPS,False
TXN-0005298,DR-2026-2765,ACC-MULE-00343,ACC-TERM-00131,166441.81,2026-03-18 01:42:00,3,ATM_WITHDRAWAL,True
TXN-0005299,DR-2026-2766,ACC-VIC-01455,ACC-MULE-00028,189739.24,2026-03-22 13:00:00,1,UPI,False
TXN-0005300,DR-2026-2766,ACC-MULE-00028,ACC-MULE-00180,181980.37,2026-03-22 13:09:00,2,IMPS,False
TXN-0005301,DR-2026-2766,ACC-MULE-00180,ACC-TERM-00315,168692.46,2026-03-22 13:29:00,3,ATM_WITHDRAWAL,True
TXN-0005302,DR-2026-2767,ACC-VIC-00112,ACC-MULE-00014,142366.99,2026-03-04 22:14:00,1,UPI,False
TXN-0005303,DR-2026-2767,ACC-MULE-00014,ACC-MULE-00193,133289.93,2026-03-04 22:25:00,2,IMPS,False
TXN-0005304,DR-2026-2767,ACC-MULE-00193,ACC-TERM-00179,126732.8,2026-03-04 22:33:00,3,ATM_WITHDRAWAL,True
TXN-0005305,DR-2026-2768,ACC-VIC-00853,ACC-MULE-00205,191973.95,2026-03-31 19:38:00,1,UPI,False
TXN-0005306,DR-2026-2768,ACC-MULE-00205,ACC-MULE-00083,179784.72,2026-03-31 20:02:00,2,IMPS,False
TXN-0005307,DR-2026-2768,ACC-MULE-00083,ACC-MULE-00451,171951.3,2026-03-31 20:26:00,3,IMPS,False
TXN-0005308,DR-2026-2768,ACC-MULE-00451,ACC-TERM-00317,160553.31,2026-03-31 20:39:00,4,ATM_WITHDRAWAL,True
TXN-0005309,DR-2026-2769,ACC-VIC-00736,ACC-MULE-00155,39957.69,2026-03-17 21:07:00,1,UPI,False
TXN-0005310,DR-2026-2769,ACC-MULE-00155,ACC-MULE-00649,37153.92,2026-03-17 21:32:00,2,IMPS,False
TXN-0005311,DR-2026-2769,ACC-MULE-00649,ACC-MULE-00317,35501.15,2026-03-17 21:55:00,3,IMPS,False
TXN-0005312,DR-2026-2769,ACC-MULE-00317,ACC-TERM-00015,33514.13,2026-03-17 22:17:00,4,ATM_WITHDRAWAL,True
TXN-0005313,DR-2026-2770,ACC-VIC-01036,ACC-MULE-00622,80564.06,2026-03-06 02:32:00,1,UPI,False
TXN-0005314,DR-2026-2770,ACC-MULE-00622,ACC-MULE-00505,76332.21,2026-03-06 02:57:00,2,IMPS,False
TXN-0005315,DR-2026-2770,ACC-MULE-00505,ACC-TERM-00184,70443.83,2026-03-06 03:17:00,3,ATM_WITHDRAWAL,True
TXN-0005316,DR-2026-2771,ACC-VIC-00286,ACC-MULE-00317,140237.94,2026-03-12 23:08:00,1,UPI,False
TXN-0005317,DR-2026-2771,ACC-MULE-00317,ACC-MULE-00566,131133.03,2026-03-12 23:24:00,2,IMPS,False
TXN-0005318,DR-2026-2771,ACC-MULE-00566,ACC-MULE-00034,126471.57,2026-03-12 23:38:00,3,IMPS,False
TXN-0005319,DR-2026-2771,ACC-MULE-00034,ACC-TERM-00264,121105.84,2026-03-12 23:50:00,4,ATM_WITHDRAWAL,True
TXN-0005320,DR-2026-2772,ACC-VIC-00201,ACC-MULE-00159,23795.11,2026-03-27 05:19:00,1,UPI,False
TXN-0005321,DR-2026-2772,ACC-MULE-00159,ACC-MULE-00277,21941.85,2026-03-27 05:42:00,2,IMPS,False
TXN-0005322,DR-2026-2772,ACC-MULE-00277,ACC-TERM-00074,20750.18,2026-03-27 05:48:00,3,ATM_WITHDRAWAL,True
TXN-0005323,DR-2026-2773,ACC-VIC-01125,ACC-MULE-00179,38726.92,2026-04-04 22:10:00,1,UPI,False
TXN-0005324,DR-2026-2773,ACC-MULE-00179,ACC-MULE-00485,36967.05,2026-04-04 22:16:00,2,IMPS,False
TXN-0005325,DR-2026-2773,ACC-MULE-00485,ACC-TERM-00010,34516.07,2026-04-04 22:38:00,3,ATM_WITHDRAWAL,True
TXN-0005326,DR-2026-2774,ACC-VIC-01303,ACC-MULE-00386,90263.63,2026-03-08 13:04:00,1,UPI,False
TXN-0005327,DR-2026-2774,ACC-MULE-00386,ACC-MULE-00342,87528.26,2026-03-08 13:09:00,2,IMPS,False
TXN-0005328,DR-2026-2774,ACC-MULE-00342,ACC-TERM-00378,81470.35,2026-03-08 13:18:00,3,ATM_WITHDRAWAL,True
TXN-0005329,DR-2026-2775,ACC-VIC-01125,ACC-MULE-00146,40052.27,2026-03-24 01:37:00,1,UPI,False
TXN-0005330,DR-2026-2775,ACC-MULE-00146,ACC-MULE-00179,38392.16,2026-03-24 01:51:00,2,IMPS,False
TXN-0005331,DR-2026-2775,ACC-MULE-00179,ACC-MULE-00262,36115.82,2026-03-24 02:09:00,3,IMPS,False
TXN-0005332,DR-2026-2775,ACC-MULE-00262,ACC-TERM-00135,34173.2,2026-03-24 02:15:00,4,ATM_WITHDRAWAL,True
TXN-0005333,DR-2026-2776,ACC-VIC-00544,ACC-MULE-00659,110867.01,2026-04-03 09:39:00,1,UPI,False
TXN-0005334,DR-2026-2776,ACC-MULE-00659,ACC-MULE-00760,105982.68,2026-04-03 09:44:00,2,IMPS,False
TXN-0005335,DR-2026-2776,ACC-MULE-00760,ACC-TERM-00040,100037.68,2026-04-03 10:03:00,3,ATM_WITHDRAWAL,True
TXN-0005336,DR-2026-2777,ACC-VIC-00438,ACC-MULE-00346,13918.8,2026-03-25 10:35:00,1,UPI,False
TXN-0005337,DR-2026-2777,ACC-MULE-00346,ACC-MULE-00591,13174.44,2026-03-25 10:44:00,2,IMPS,False
TXN-0005338,DR-2026-2777,ACC-MULE-00591,ACC-MULE-00679,12132.31,2026-03-25 10:58:00,3,IMPS,False
TXN-0005339,DR-2026-2777,ACC-MULE-00679,ACC-TERM-00039,11642.86,2026-03-25 11:20:00,4,ATM_WITHDRAWAL,True
TXN-0005340,DR-2026-2778,ACC-VIC-00542,ACC-MULE-00744,79821.63,2026-03-11 20:29:00,1,UPI,False
TXN-0005341,DR-2026-2778,ACC-MULE-00744,ACC-TERM-00003,75146.73,2026-03-11 20:49:00,2,ATM_WITHDRAWAL,True
TXN-0005342,DR-2026-2779,ACC-VIC-00625,ACC-MULE-00569,79415.36,2026-03-24 17:35:00,1,UPI,False
TXN-0005343,DR-2026-2779,ACC-MULE-00569,ACC-TERM-00394,75090.63,2026-03-24 17:52:00,2,ATM_WITHDRAWAL,True
TXN-0005344,DR-2026-2780,ACC-VIC-00277,ACC-MULE-00356,14254.72,2026-03-30 12:37:00,1,UPI,False
TXN-0005345,DR-2026-2780,ACC-MULE-00356,ACC-MULE-00503,13765.79,2026-03-30 13:00:00,2,IMPS,False
TXN-0005346,DR-2026-2780,ACC-MULE-00503,ACC-TERM-00249,13066.65,2026-03-30 13:04:00,3,ATM_WITHDRAWAL,True
TXN-0005347,DR-2026-2781,ACC-VIC-00311,ACC-MULE-00444,14243.7,2026-03-08 00:17:00,1,UPI,False
TXN-0005348,DR-2026-2781,ACC-MULE-00444,ACC-TERM-00165,13151.21,2026-03-08 00:34:00,2,ATM_WITHDRAWAL,True
TXN-0005349,DR-2026-2782,ACC-VIC-01114,ACC-MULE-00326,14234.47,2026-03-18 04:35:00,1,UPI,False
TXN-0005350,DR-2026-2782,ACC-MULE-00326,ACC-TERM-00195,13310.08,2026-03-18 05:00:00,2,ATM_WITHDRAWAL,True
TXN-0005351,DR-2026-2783,ACC-VIC-01214,ACC-MULE-00712,78884.88,2026-03-20 06:14:00,1,UPI,False
TXN-0005352,DR-2026-2783,ACC-MULE-00712,ACC-TERM-00062,72973.1,2026-03-20 06:26:00,2,ATM_WITHDRAWAL,True
TXN-0005353,DR-2026-2784,ACC-VIC-00933,ACC-MULE-00246,185080.61,2026-04-01 21:14:00,1,UPI,False
TXN-0005354,DR-2026-2784,ACC-MULE-00246,ACC-TERM-00229,179053.01,2026-04-01 21:32:00,2,ATM_WITHDRAWAL,True
TXN-0005355,DR-2026-2785,ACC-VIC-00295,ACC-MULE-00542,23381.19,2026-03-12 19:47:00,1,UPI,False
TXN-0005356,DR-2026-2785,ACC-MULE-00542,ACC-MULE-00234,21734.86,2026-03-12 19:55:00,2,IMPS,False
TXN-0005357,DR-2026-2785,ACC-MULE-00234,ACC-MULE-00340,20677.39,2026-03-12 20:10:00,3,IMPS,False
TXN-0005358,DR-2026-2785,ACC-MULE-00340,ACC-TERM-00003,19726.74,2026-03-12 20:21:00,4,ATM_WITHDRAWAL,True
TXN-0005359,DR-2026-2786,ACC-VIC-00201,ACC-MULE-00385,112123.22,2026-03-14 12:32:00,1,UPI,False
TXN-0005360,DR-2026-2786,ACC-MULE-00385,ACC-MULE-00152,104398.22,2026-03-14 12:41:00,2,IMPS,False
TXN-0005361,DR-2026-2786,ACC-MULE-00152,ACC-MULE-00796,99145.11,2026-03-14 13:05:00,3,IMPS,False
TXN-0005362,DR-2026-2786,ACC-MULE-00796,ACC-TERM-00275,92645.61,2026-03-14 13:22:00,4,ATM_WITHDRAWAL,True
TXN-0005363,DR-2026-2787,ACC-VIC-00340,ACC-MULE-00735,47506.58,2026-03-10 15:07:00,1,UPI,False
TXN-0005364,DR-2026-2787,ACC-MULE-00735,ACC-TERM-00198,44560.38,2026-03-10 15:23:00,2,ATM_WITHDRAWAL,True
TXN-0005365,DR-2026-2788,ACC-VIC-00525,ACC-MULE-00011,47469.38,2026-03-23 21:37:00,1,UPI,False
TXN-0005366,DR-2026-2788,ACC-MULE-00011,ACC-MULE-00461,45440.26,2026-03-23 21:47:00,2,IMPS,False
TXN-0005367,DR-2026-2788,ACC-MULE-00461,ACC-MULE-00464,42799.5,2026-03-23 22:03:00,3,IMPS,False
TXN-0005368,DR-2026-2788,ACC-MULE-00464,ACC-TERM-00376,40771.72,2026-03-23 22:13:00,4,ATM_WITHDRAWAL,True
TXN-0005369,DR-2026-2789,ACC-VIC-01227,ACC-MULE-00030,87899.97,2026-03-05 18:22:00,1,UPI,False
TXN-0005370,DR-2026-2789,ACC-MULE-00030,ACC-MULE-00002,82556.43,2026-03-05 18:46:00,2,IMPS,False
TXN-0005371,DR-2026-2789,ACC-MULE-00002,ACC-MULE-00498,77235.72,2026-03-05 19:11:00,3,IMPS,False
TXN-0005372,DR-2026-2789,ACC-MULE-00498,ACC-TERM-00328,72185.36,2026-03-05 19:21:00,4,ATM_WITHDRAWAL,True
TXN-0005373,DR-2026-2790,ACC-VIC-01476,ACC-MULE-00204,46133.06,2026-03-13 23:42:00,1,UPI,False
TXN-0005374,DR-2026-2790,ACC-MULE-00204,ACC-MULE-00025,42891.71,2026-03-14 00:01:00,2,IMPS,False
TXN-0005375,DR-2026-2790,ACC-MULE-00025,ACC-TERM-00190,40932.39,2026-03-14 00:08:00,3,ATM_WITHDRAWAL,True
TXN-0005376,DR-2026-2791,ACC-VIC-00854,ACC-MULE-00347,140136.33,2026-03-04 20:02:00,1,UPI,False
TXN-0005377,DR-2026-2791,ACC-MULE-00347,ACC-MULE-00360,134798.23,2026-03-04 20:22:00,2,IMPS,False
TXN-0005378,DR-2026-2791,ACC-MULE-00360,ACC-MULE-00783,128135.58,2026-03-04 20:33:00,3,IMPS,False
TXN-0005379,DR-2026-2791,ACC-MULE-00783,ACC-TERM-00336,120485.97,2026-03-04 20:53:00,4,ATM_WITHDRAWAL,True
TXN-0005380,DR-2026-2792,ACC-VIC-00984,ACC-MULE-00405,79089.62,2026-03-26 21:09:00,1,UPI,False
TXN-0005381,DR-2026-2792,ACC-MULE-00405,ACC-MULE-00133,75772.91,2026-03-26 21:22:00,2,IMPS,False
TXN-0005382,DR-2026-2792,ACC-MULE-00133,ACC-MULE-00438,71568.81,2026-03-26 21:46:00,3,IMPS,False
TXN-0005383,DR-2026-2792,ACC-MULE-00438,ACC-TERM-00143,66943.41,2026-03-26 21:54:00,4,ATM_WITHDRAWAL,True
TXN-0005384,DR-2026-2793,ACC-VIC-01260,ACC-MULE-00265,143408.51,2026-03-15 14:48:00,1,UPI,False
TXN-0005385,DR-2026-2793,ACC-MULE-00265,ACC-MULE-00369,135462.94,2026-03-15 15:05:00,2,IMPS,False
TXN-0005386,DR-2026-2793,ACC-MULE-00369,ACC-MULE-00059,127041.04,2026-03-15 15:09:00,3,IMPS,False
TXN-0005387,DR-2026-2793,ACC-MULE-00059,ACC-TERM-00210,119742.78,2026-03-15 15:34:00,4,ATM_WITHDRAWAL,True
TXN-0005388,DR-2026-2794,ACC-VIC-00682,ACC-MULE-00467,47584.56,2026-03-14 12:07:00,1,UPI,False
TXN-0005389,DR-2026-2794,ACC-MULE-00467,ACC-MULE-00437,46015.14,2026-03-14 12:15:00,2,IMPS,False
TXN-0005390,DR-2026-2794,ACC-MULE-00437,ACC-TERM-00102,43133.39,2026-03-14 12:24:00,3,ATM_WITHDRAWAL,True
TXN-0005391,DR-2026-2795,ACC-VIC-00770,ACC-MULE-00214,88089.94,2026-03-01 23:27:00,1,UPI,False
TXN-0005392,DR-2026-2795,ACC-MULE-00214,ACC-TERM-00392,83794.9,2026-03-01 23:49:00,2,ATM_WITHDRAWAL,True
TXN-0005393,DR-2026-2796,ACC-VIC-01479,ACC-MULE-00127,14052.87,2026-03-17 11:15:00,1,UPI,False
TXN-0005394,DR-2026-2796,ACC-MULE-00127,ACC-TERM-00300,13458.84,2026-03-17 11:23:00,2,ATM_WITHDRAWAL,True
TXN-0005395,DR-2026-2797,ACC-VIC-01104,ACC-MULE-00500,23987.66,2026-03-18 05:16:00,1,UPI,False
TXN-0005396,DR-2026-2797,ACC-MULE-00500,ACC-MULE-00569,22502.89,2026-03-18 05:41:00,2,IMPS,False
TXN-0005397,DR-2026-2797,ACC-MULE-00569,ACC-TERM-00335,20731.6,2026-03-18 06:05:00,3,ATM_WITHDRAWAL,True
TXN-0005398,DR-2026-2798,ACC-VIC-01185,ACC-MULE-00047,46052.65,2026-03-14 21:45:00,1,UPI,False
TXN-0005399,DR-2026-2798,ACC-MULE-00047,ACC-MULE-00692,42573.76,2026-03-14 22:04:00,2,IMPS,False
TXN-0005400,DR-2026-2798,ACC-MULE-00692,ACC-MULE-00561,39883.07,2026-03-14 22:10:00,3,IMPS,False
TXN-0005401,DR-2026-2798,ACC-MULE-00561,ACC-TERM-00321,38076.37,2026-03-14 22:26:00,4,ATM_WITHDRAWAL,True
TXN-0005402,DR-2026-2799,ACC-VIC-01413,ACC-MULE-00475,24085.05,2026-03-12 09:48:00,1,UPI,False
TXN-0005403,DR-2026-2799,ACC-MULE-00475,ACC-MULE-00290,22331.59,2026-03-12 10:10:00,2,IMPS,False
TXN-0005404,DR-2026-2799,ACC-MULE-00290,ACC-TERM-00233,21237.82,2026-03-12 10:27:00,3,ATM_WITHDRAWAL,True
TXN-0005405,DR-2026-2800,ACC-VIC-01361,ACC-MULE-00710,80213.37,2026-03-16 13:19:00,1,UPI,False
TXN-0005406,DR-2026-2800,ACC-MULE-00710,ACC-MULE-00653,74686.53,2026-03-16 13:32:00,2,IMPS,False
TXN-0005407,DR-2026-2800,ACC-MULE-00653,ACC-TERM-00346,71250.1,2026-03-16 13:37:00,3,ATM_WITHDRAWAL,True
TXN-0005408,DR-2026-2801,ACC-VIC-00092,ACC-MULE-00449,80764.56,2026-04-01 18:14:00,1,UPI,False
TXN-0005409,DR-2026-2801,ACC-MULE-00449,ACC-MULE-00763,76178.28,2026-04-01 18:29:00,2,IMPS,False
TXN-0005410,DR-2026-2801,ACC-MULE-00763,ACC-MULE-00307,70999.59,2026-04-01 18:35:00,3,IMPS,False
TXN-0005411,DR-2026-2801,ACC-MULE-00307,ACC-TERM-00066,67361.66,2026-04-01 18:55:00,4,ATM_WITHDRAWAL,True
TXN-0005412,DR-2026-2802,ACC-VIC-00665,ACC-MULE-00537,13928.96,2026-03-28 05:20:00,1,UPI,False
TXN-0005413,DR-2026-2802,ACC-MULE-00537,ACC-MULE-00104,13487.03,2026-03-28 05:27:00,2,IMPS,False
TXN-0005414,DR-2026-2802,ACC-MULE-00104,ACC-MULE-00470,12546.98,2026-03-28 05:46:00,3,IMPS,False
TXN-0005415,DR-2026-2802,ACC-MULE-00470,ACC-TERM-00270,11882.67,2026-03-28 06:00:00,4,ATM_WITHDRAWAL,True
TXN-0005416,DR-2026-2803,ACC-VIC-00470,ACC-MULE-00776,39474.45,2026-03-07 21:46:00,1,UPI,False
TXN-0005417,DR-2026-2803,ACC-MULE-00776,ACC-MULE-00034,37325.97,2026-03-07 22:02:00,2,IMPS,False
TXN-0005418,DR-2026-2803,ACC-MULE-00034,ACC-MULE-00580,35328.76,2026-03-07 22:17:00,3,IMPS,False
TXN-0005419,DR-2026-2803,ACC-MULE-00580,ACC-TERM-00081,33379.34,2026-03-07 22:42:00,4,ATM_WITHDRAWAL,True
TXN-0005420,DR-2026-2804,ACC-VIC-00151,ACC-MULE-00543,14127.1,2026-03-06 13:21:00,1,UPI,False
TXN-0005421,DR-2026-2804,ACC-MULE-00543,ACC-MULE-00431,13590.64,2026-03-06 13:26:00,2,IMPS,False
TXN-0005422,DR-2026-2804,ACC-MULE-00431,ACC-TERM-00037,12504.76,2026-03-06 13:45:00,3,ATM_WITHDRAWAL,True
TXN-0005423,DR-2026-2805,ACC-VIC-00018,ACC-MULE-00021,80526.66,2026-04-04 11:46:00,1,UPI,False
TXN-0005424,DR-2026-2805,ACC-MULE-00021,ACC-MULE-00298,77872.01,2026-04-04 11:51:00,2,IMPS,False
TXN-0005425,DR-2026-2805,ACC-MULE-00298,ACC-TERM-00389,74101.4,2026-04-04 12:11:00,3,ATM_WITHDRAWAL,True
TXN-0005426,DR-2026-2806,ACC-VIC-01377,ACC-MULE-00035,47733.39,2026-04-01 20:35:00,1,UPI,False
TXN-0005427,DR-2026-2806,ACC-MULE-00035,ACC-MULE-00685,43923.36,2026-04-01 20:56:00,2,IMPS,False
TXN-0005428,DR-2026-2806,ACC-MULE-00685,ACC-TERM-00198,42042.85,2026-04-01 21:15:00,3,ATM_WITHDRAWAL,True
TXN-0005429,DR-2026-2807,ACC-VIC-00468,ACC-MULE-00189,113684.4,2026-03-11 05:48:00,1,UPI,False
TXN-0005430,DR-2026-2807,ACC-MULE-00189,ACC-MULE-00215,109361.68,2026-03-11 05:53:00,2,IMPS,False
TXN-0005431,DR-2026-2807,ACC-MULE-00215,ACC-TERM-00264,105878.71,2026-03-11 06:13:00,3,ATM_WITHDRAWAL,True
TXN-0005432,DR-2026-2808,ACC-VIC-00659,ACC-MULE-00480,78943.3,2026-03-31 14:43:00,1,UPI,False
TXN-0005433,DR-2026-2808,ACC-MULE-00480,ACC-MULE-00420,72659.7,2026-03-31 14:48:00,2,IMPS,False
TXN-0005434,DR-2026-2808,ACC-MULE-00420,ACC-TERM-00153,66979.74,2026-03-31 14:56:00,3,ATM_WITHDRAWAL,True
TXN-0005435,DR-2026-2809,ACC-VIC-01204,ACC-MULE-00396,193954.21,2026-03-12 09:15:00,1,UPI,False
TXN-0005436,DR-2026-2809,ACC-MULE-00396,ACC-TERM-00350,187940.74,2026-03-12 09:39:00,2,ATM_WITHDRAWAL,True
TXN-0005437,DR-2026-2810,ACC-VIC-00751,ACC-MULE-00213,82321.99,2026-03-29 20:56:00,1,UPI,False
TXN-0005438,DR-2026-2810,ACC-MULE-00213,ACC-MULE-00292,79635.91,2026-03-29 21:17:00,2,IMPS,False
TXN-0005439,DR-2026-2810,ACC-MULE-00292,ACC-MULE-00023,76268.53,2026-03-29 21:34:00,3,IMPS,False
TXN-0005440,DR-2026-2810,ACC-MULE-00023,ACC-TERM-00123,73831.56,2026-03-29 21:38:00,4,ATM_WITHDRAWAL,True
TXN-0005441,DR-2026-2811,ACC-VIC-00398,ACC-MULE-00515,13847.01,2026-03-20 04:16:00,1,UPI,False
TXN-0005442,DR-2026-2811,ACC-MULE-00515,ACC-MULE-00224,12913.0,2026-03-20 04:27:00,2,IMPS,False
TXN-0005443,DR-2026-2811,ACC-MULE-00224,ACC-TERM-00039,12380.69,2026-03-20 04:41:00,3,ATM_WITHDRAWAL,True
TXN-0005444,DR-2026-2812,ACC-VIC-01488,ACC-MULE-00693,187235.52,2026-03-25 12:00:00,1,UPI,False
TXN-0005445,DR-2026-2812,ACC-MULE-00693,ACC-MULE-00030,176559.59,2026-03-25 12:23:00,2,IMPS,False
TXN-0005446,DR-2026-2812,ACC-MULE-00030,ACC-MULE-00763,168061.59,2026-03-25 12:31:00,3,IMPS,False
TXN-0005447,DR-2026-2812,ACC-MULE-00763,ACC-TERM-00207,162829.43,2026-03-25 12:42:00,4,ATM_WITHDRAWAL,True
TXN-0005448,DR-2026-2813,ACC-VIC-00242,ACC-MULE-00776,14419.31,2026-03-04 04:29:00,1,UPI,False
TXN-0005449,DR-2026-2813,ACC-MULE-00776,ACC-TERM-00300,13347.92,2026-03-04 04:42:00,2,ATM_WITHDRAWAL,True
TXN-0005450,DR-2026-2814,ACC-VIC-00697,ACC-MULE-00210,185569.64,2026-03-08 19:08:00,1,UPI,False
TXN-0005451,DR-2026-2814,ACC-MULE-00210,ACC-TERM-00334,173269.71,2026-03-08 19:32:00,2,ATM_WITHDRAWAL,True
TXN-0005452,DR-2026-2815,ACC-VIC-00353,ACC-MULE-00649,81193.25,2026-03-29 14:55:00,1,UPI,False
TXN-0005453,DR-2026-2815,ACC-MULE-00649,ACC-MULE-00127,78432.5,2026-03-29 15:03:00,2,IMPS,False
TXN-0005454,DR-2026-2815,ACC-MULE-00127,ACC-MULE-00042,75202.82,2026-03-29 15:12:00,3,IMPS,False
TXN-0005455,DR-2026-2815,ACC-MULE-00042,ACC-TERM-00297,69660.26,2026-03-29 15:27:00,4,ATM_WITHDRAWAL,True
TXN-0005456,DR-2026-2816,ACC-VIC-00508,ACC-MULE-00424,143733.02,2026-03-20 13:31:00,1,UPI,False
TXN-0005457,DR-2026-2816,ACC-MULE-00424,ACC-MULE-00160,134551.03,2026-03-20 13:54:00,2,IMPS,False
TXN-0005458,DR-2026-2816,ACC-MULE-00160,ACC-MULE-00461,128529.89,2026-03-20 13:59:00,3,IMPS,False
TXN-0005459,DR-2026-2816,ACC-MULE-00461,ACC-TERM-00377,123023.02,2026-03-20 14:07:00,4,ATM_WITHDRAWAL,True
TXN-0005460,DR-2026-2817,ACC-VIC-00210,ACC-MULE-00430,14109.28,2026-04-05 01:47:00,1,UPI,False
TXN-0005461,DR-2026-2817,ACC-MULE-00430,ACC-TERM-00329,13561.26,2026-04-05 02:01:00,2,ATM_WITHDRAWAL,True
TXN-0005462,DR-2026-2818,ACC-VIC-00487,ACC-MULE-00628,139497.83,2026-03-14 02:58:00,1,UPI,False
TXN-0005463,DR-2026-2818,ACC-MULE-00628,ACC-MULE-00173,133883.51,2026-03-14 03:14:00,2,IMPS,False
TXN-0005464,DR-2026-2818,ACC-MULE-00173,ACC-MULE-00506,126382.92,2026-03-14 03:19:00,3,IMPS,False
TXN-0005465,DR-2026-2818,ACC-MULE-00506,ACC-TERM-00040,119865.3,2026-03-14 03:32:00,4,ATM_WITHDRAWAL,True
TXN-0005466,DR-2026-2819,ACC-VIC-00150,ACC-MULE-00096,46588.04,2026-03-25 14:32:00,1,UPI,False
TXN-0005467,DR-2026-2819,ACC-MULE-00096,ACC-MULE-00118,44583.99,2026-03-25 14:54:00,2,IMPS,False
TXN-0005468,DR-2026-2819,ACC-MULE-00118,ACC-MULE-00686,41368.74,2026-03-25 14:58:00,3,IMPS,False
TXN-0005469,DR-2026-2819,ACC-MULE-00686,ACC-TERM-00387,40009.74,2026-03-25 15:23:00,4,ATM_WITHDRAWAL,True
TXN-0005470,DR-2026-2820,ACC-VIC-01185,ACC-MULE-00069,79465.79,2026-03-11 00:42:00,1,UPI,False
TXN-0005471,DR-2026-2820,ACC-MULE-00069,ACC-MULE-00325,76340.22,2026-03-11 00:58:00,2,IMPS,False
TXN-0005472,DR-2026-2820,ACC-MULE-00325,ACC-TERM-00254,72510.95,2026-03-11 01:03:00,3,ATM_WITHDRAWAL,True
TXN-0005473,DR-2026-2821,ACC-VIC-00440,ACC-MULE-00359,23518.97,2026-03-11 05:42:00,1,UPI,False
TXN-0005474,DR-2026-2821,ACC-MULE-00359,ACC-MULE-00765,22707.06,2026-03-11 05:48:00,2,IMPS,False
TXN-0005475,DR-2026-2821,ACC-MULE-00765,ACC-MULE-00361,21514.97,2026-03-11 06:06:00,3,IMPS,False
TXN-0005476,DR-2026-2821,ACC-MULE-00361,ACC-TERM-00086,20321.59,2026-03-11 06:21:00,4,ATM_WITHDRAWAL,True
TXN-0005477,DR-2026-2822,ACC-VIC-00507,ACC-MULE-00341,47063.35,2026-03-11 07:42:00,1,UPI,False
TXN-0005478,DR-2026-2822,ACC-MULE-00341,ACC-MULE-00690,45191.53,2026-03-11 07:53:00,2,IMPS,False
TXN-0005479,DR-2026-2822,ACC-MULE-00690,ACC-MULE-00041,42102.16,2026-03-11 08:09:00,3,IMPS,False
TXN-0005480,DR-2026-2822,ACC-MULE-00041,ACC-TERM-00036,39855.36,2026-03-11 08:19:00,4,ATM_WITHDRAWAL,True
