case_id,complaint_id,predicted_location,actual_location,prediction_timestamp,intervention_status,intervention_time,outcome,recovered_amount,false_positive,model_version
DR-2026-1606,CMP-HYD-00606,ATM-HYD-0231,ATM-HYD-0231,2026-01-19 05:41:00,INTERCEPTED,2026-01-19 06:12:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,82619.85,0,v2.2-xgboost-conformal
DR-2026-1607,CMP-HYD-00607,ATM-HYD-0374,ATM-HYD-0374,2026-03-24 13:09:00,INTERCEPTED,2026-03-24 13:53:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,44918.86,0,v2.2-xgboost-conformal
DR-2026-1608,CMP-HYD-00608,ATM-HYD-0110,ATM-HYD-0400,2026-02-16 03:01:00,DISPATCHED_MISSED,2026-02-16 03:50:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1609,CMP-HYD-00609,ATM-HYD-0182,ATM-HYD-0182,2026-08-28 06:49:00,INTERCEPTED,2026-08-28 07:40:00,CASH_WITHDRAWAL_PREVENTED,45119.35,0,v2.2-xgboost-conformal
DR-2026-1610,CMP-HYD-00610,ATM-HYD-0059,ATM-HYD-0059,2026-06-01 03:05:00,INTERCEPTED,2026-06-01 03:43:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,106541.75,0,v2.2-xgboost-conformal
DR-2026-1611,CMP-HYD-00611,ATM-HYD-0225,ATM-HYD-0225,2026-04-03 15:16:00,INTERCEPTED,2026-04-03 15:50:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,185542.04,0,v2.2-xgboost-conformal
DR-2026-1612,CMP-HYD-00612,ATM-HYD-0014,ATM-HYD-0014,2026-06-29 02:41:00,INTERCEPTED,2026-06-29 03:01:00,CASH_WITHDRAWAL_PREVENTED,44405.35,0,v2.2-xgboost-conformal
DR-2026-1613,CMP-HYD-00613,ATM-HYD-0374,ATM-HYD-0374,2026-02-05 22:30:00,INTERCEPTED,2026-02-05 23:20:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,39845.16,0,v2.2-xgboost-conformal
DR-2026-1614,CMP-HYD-00614,ATM-HYD-0305,ATM-HYD-0444,2026-04-04 03:50:00,DISPATCHED_MISSED,2026-04-04 04:22:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1615,CMP-HYD-00615,ATM-HYD-0159,ATM-HYD-0159,2026-01-12 17:24:00,INTERCEPTED,2026-01-12 17:55:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,114711.29,0,v2.2-xgboost-conformal
DR-2026-1616,CMP-HYD-00616,ATM-HYD-0096,ATM-HYD-0096,2026-02-04 19:51:00,INTERCEPTED,2026-02-04 20:15:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,131713.77,0,v2.2-xgboost-conformal
DR-2026-1617,CMP-HYD-00617,ATM-HYD-0131,ATM-HYD-0131,2026-02-02 07:32:00,INTERCEPTED,2026-02-02 08:22:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,42745.79,0,v2.2-xgboost-conformal
DR-2026-1618,CMP-HYD-00618,ATM-HYD-0271,ATM-HYD-0271,2026-07-01 14:42:00,INTERCEPTED,2026-07-01 15:13:00,CASH_WITHDRAWAL_PREVENTED,93689.46,0,v2.2-xgboost-conformal
DR-2026-1619,CMP-HYD-00619,ATM-HYD-0007,ATM-HYD-0007,2026-02-06 20:02:00,INTERCEPTED,2026-02-06 20:42:00,CASH_WITHDRAWAL_PREVENTED,14722.66,0,v2.2-xgboost-conformal
DR-2026-1620,CMP-HYD-00620,ATM-HYD-0232,ATM-HYD-0232,2026-04-23 03:47:00,INTERCEPTED,2026-04-23 04:05:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,177027.45,0,v2.2-xgboost-conformal
DR-2026-1621,CMP-HYD-00621,ATM-HYD-0351,ATM-HYD-0351,2026-01-17 11:27:00,INTERCEPTED,2026-01-17 12:00:00,CASH_WITHDRAWAL_PREVENTED,72764.23,0,v2.2-xgboost-conformal
DR-2026-1622,CMP-HYD-00622,ATM-HYD-0060,ATM-HYD-0426,2026-02-16 12:52:00,DISPATCHED_MISSED,2026-02-16 13:35:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1623,CMP-HYD-00623,ATM-HYD-0392,ATM-HYD-0482,2026-05-19 07:44:00,DISPATCHED_MISSED,2026-05-19 08:38:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1624,CMP-HYD-00624,ATM-HYD-0513,ATM-HYD-0513,2026-04-10 16:26:00,INTERCEPTED,2026-04-10 17:12:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,78040.9,0,v2.2-xgboost-conformal
DR-2026-1625,CMP-HYD-00625,ATM-HYD-0402,ATM-HYD-0387,2026-02-06 15:52:00,DISPATCHED_MISSED,2026-02-06 16:33:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1626,CMP-HYD-00626,ATM-HYD-0194,ATM-HYD-0021,2026-08-17 12:07:00,DISPATCHED_MISSED,2026-08-17 13:00:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1627,CMP-HYD-00627,ATM-HYD-0036,ATM-HYD-0141,2026-03-01 21:28:00,DISPATCHED_MISSED,2026-03-01 21:46:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1628,CMP-HYD-00628,ATM-HYD-0023,ATM-HYD-0023,2026-04-20 18:10:00,INTERCEPTED,2026-04-20 18:25:00,CASH_WITHDRAWAL_PREVENTED,143987.13,0,v2.2-xgboost-conformal
DR-2026-1629,CMP-HYD-00629,ATM-HYD-0261,ATM-HYD-0261,2026-01-15 20:06:00,INTERCEPTED,2026-01-15 20:42:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,119327.87,0,v2.2-xgboost-conformal
DR-2026-1630,CMP-HYD-00630,ATM-HYD-0149,ATM-HYD-0229,2026-05-30 15:14:00,DISPATCHED_MISSED,2026-05-30 16:03:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1631,CMP-HYD-00631,ATM-HYD-0005,ATM-HYD-0005,2026-06-04 03:37:00,INTERCEPTED,2026-06-04 04:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13926.42,0,v2.2-xgboost-conformal
DR-2026-1632,CMP-HYD-00632,ATM-HYD-0143,ATM-HYD-0343,2026-05-27 16:02:00,DISPATCHED_MISSED,2026-05-27 16:38:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1633,CMP-HYD-00633,ATM-HYD-0002,ATM-HYD-0171,2026-08-06 08:22:00,DISPATCHED_MISSED,2026-08-06 08:41:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1634,CMP-HYD-00634,ATM-HYD-0262,ATM-HYD-0262,2026-07-12 11:49:00,INTERCEPTED,2026-07-12 12:37:00,CASH_WITHDRAWAL_PREVENTED,112839.04,0,v2.2-xgboost-conformal
DR-2026-1635,CMP-HYD-00635,ATM-HYD-0019,ATM-HYD-0019,2026-06-09 15:40:00,INTERCEPTED,2026-06-09 16:19:00,CASH_WITHDRAWAL_PREVENTED,82473.96,0,v2.2-xgboost-conformal
DR-2026-1636,CMP-HYD-00636,ATM-HYD-0057,ATM-HYD-0057,2026-08-21 16:44:00,INTERCEPTED,2026-08-21 17:05:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,80205.96,0,v2.2-xgboost-conformal
DR-2026-1637,CMP-HYD-00637,ATM-HYD-0102,ATM-HYD-0102,2026-02-04 12:06:00,INTERCEPTED,2026-02-04 13:00:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,117174.18,0,v2.2-xgboost-conformal
DR-2026-1638,CMP-HYD-00638,ATM-HYD-0175,ATM-HYD-0175,2026-05-07 07:53:00,INTERCEPTED,2026-05-07 08:13:00,CASH_WITHDRAWAL_PREVENTED,14586.28,0,v2.2-xgboost-conformal
DR-2026-1639,CMP-HYD-00639,ATM-HYD-0515,ATM-HYD-0515,2026-05-26 06:26:00,INTERCEPTED,2026-05-26 07:09:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,183793.95,0,v2.2-xgboost-conformal
DR-2026-1640,CMP-HYD-00640,ATM-HYD-0017,ATM-HYD-0017,2026-05-19 11:04:00,INTERCEPTED,2026-05-19 11:57:00,CASH_WITHDRAWAL_PREVENTED,81803.21,0,v2.2-xgboost-conformal
DR-2026-1641,CMP-HYD-00641,ATM-HYD-0118,ATM-HYD-0118,2026-07-04 11:45:00,INTERCEPTED,2026-07-04 12:35:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,42809.15,0,v2.2-xgboost-conformal
DR-2026-1642,CMP-HYD-00642,ATM-HYD-0397,ATM-HYD-0397,2026-05-24 14:35:00,INTERCEPTED,2026-05-24 15:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13812.9,0,v2.2-xgboost-conformal
DR-2026-1643,CMP-HYD-00643,ATM-HYD-0254,ATM-HYD-0254,2026-02-25 21:28:00,INTERCEPTED,2026-02-25 22:12:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,108291.6,0,v2.2-xgboost-conformal
DR-2026-1644,CMP-HYD-00644,ATM-HYD-0091,ATM-HYD-0450,2026-07-18 02:39:00,DISPATCHED_MISSED,2026-07-18 02:56:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1645,CMP-HYD-00645,ATM-HYD-0432,ATM-HYD-0432,2026-01-23 03:25:00,INTERCEPTED,2026-01-23 04:01:00,CASH_WITHDRAWAL_PREVENTED,88292.91,0,v2.2-xgboost-conformal
DR-2026-1646,CMP-HYD-00646,ATM-HYD-0087,ATM-HYD-0087,2026-01-24 05:16:00,INTERCEPTED,2026-01-24 06:03:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,140767.57,0,v2.2-xgboost-conformal
DR-2026-1647,CMP-HYD-00647,ATM-HYD-0323,ATM-HYD-0323,2026-02-13 00:33:00,INTERCEPTED,2026-02-13 01:18:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23890.62,0,v2.2-xgboost-conformal
DR-2026-1648,CMP-HYD-00648,ATM-HYD-0087,ATM-HYD-0087,2026-08-12 21:58:00,INTERCEPTED,2026-08-12 22:16:00,CASH_WITHDRAWAL_PREVENTED,22826.47,0,v2.2-xgboost-conformal
DR-2026-1649,CMP-HYD-00649,ATM-HYD-0080,ATM-HYD-0080,2026-08-28 09:06:00,INTERCEPTED,2026-08-28 09:56:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,77901.09,0,v2.2-xgboost-conformal
DR-2026-1650,CMP-HYD-00650,ATM-HYD-0468,ATM-HYD-0468,2026-08-30 03:42:00,INTERCEPTED,2026-08-30 04:14:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,129841.3,0,v2.2-xgboost-conformal
DR-2026-1651,CMP-HYD-00651,ATM-HYD-0268,ATM-HYD-0196,2026-08-06 16:05:00,DISPATCHED_MISSED,2026-08-06 16:48:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1652,CMP-HYD-00652,ATM-HYD-0141,ATM-HYD-0238,2026-04-14 13:24:00,DISPATCHED_MISSED,2026-04-14 13:42:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1653,CMP-HYD-00653,ATM-HYD-0284,ATM-HYD-0036,2026-08-17 18:47:00,DISPATCHED_MISSED,2026-08-17 19:02:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1654,CMP-HYD-00654,ATM-HYD-0367,ATM-HYD-0367,2026-05-15 05:32:00,INTERCEPTED,2026-05-15 05:48:00,CASH_WITHDRAWAL_PREVENTED,191999.34,0,v2.2-xgboost-conformal
DR-2026-1655,CMP-HYD-00655,ATM-HYD-0453,ATM-HYD-0453,2026-01-12 12:13:00,INTERCEPTED,2026-01-12 12:33:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13398.66,0,v2.2-xgboost-conformal
DR-2026-1656,CMP-HYD-00656,ATM-HYD-0297,ATM-HYD-0297,2026-02-06 19:15:00,INTERCEPTED,2026-02-06 19:58:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,35921.07,0,v2.2-xgboost-conformal
DR-2026-1657,CMP-HYD-00657,ATM-HYD-0237,ATM-HYD-0237,2026-03-13 06:52:00,INTERCEPTED,2026-03-13 07:11:00,CASH_WITHDRAWAL_PREVENTED,118059.42,0,v2.2-xgboost-conformal
DR-2026-1658,CMP-HYD-00658,ATM-HYD-0197,ATM-HYD-0197,2026-02-16 17:20:00,INTERCEPTED,2026-02-16 18:14:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,21938.05,0,v2.2-xgboost-conformal
DR-2026-1659,CMP-HYD-00659,ATM-HYD-0321,ATM-HYD-0321,2026-05-23 15:12:00,INTERCEPTED,2026-05-23 15:29:00,CASH_WITHDRAWAL_PREVENTED,21851.41,0,v2.2-xgboost-conformal
DR-2026-1660,CMP-HYD-00660,ATM-HYD-0263,ATM-HYD-0263,2026-06-02 01:42:00,INTERCEPTED,2026-06-02 02:10:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,130344.27,0,v2.2-xgboost-conformal
DR-2026-1661,CMP-HYD-00661,ATM-HYD-0486,ATM-HYD-0486,2026-04-08 04:18:00,INTERCEPTED,2026-04-08 05:07:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,111101.79,0,v2.2-xgboost-conformal
DR-2026-1662,CMP-HYD-00662,ATM-HYD-0429,ATM-HYD-0429,2026-09-04 10:03:00,INTERCEPTED,2026-09-04 10:29:00,CASH_WITHDRAWAL_PREVENTED,189813.77,0,v2.2-xgboost-conformal
DR-2026-1663,CMP-HYD-00663,ATM-HYD-0269,ATM-HYD-0142,2026-01-01 18:03:00,DISPATCHED_MISSED,2026-01-01 18:47:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1664,CMP-HYD-00664,ATM-HYD-0491,ATM-HYD-0491,2026-06-06 08:22:00,INTERCEPTED,2026-06-06 09:14:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,144416.85,0,v2.2-xgboost-conformal
DR-2026-1665,CMP-HYD-00665,ATM-HYD-0378,ATM-HYD-0378,2026-07-26 09:09:00,INTERCEPTED,2026-07-26 09:25:00,CASH_WITHDRAWAL_PREVENTED,102029.29,0,v2.2-xgboost-conformal
DR-2026-1666,CMP-HYD-00666,ATM-HYD-0372,ATM-HYD-0496,2026-09-01 12:29:00,DISPATCHED_MISSED,2026-09-01 13:17:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1667,CMP-HYD-00667,ATM-HYD-0023,ATM-HYD-0023,2026-06-14 09:13:00,INTERCEPTED,2026-06-14 10:07:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,93134.7,0,v2.2-xgboost-conformal
DR-2026-1668,CMP-HYD-00668,ATM-HYD-0336,ATM-HYD-0336,2026-08-28 16:27:00,INTERCEPTED,2026-08-28 17:02:00,CASH_WITHDRAWAL_PREVENTED,109166.26,0,v2.2-xgboost-conformal
DR-2026-1669,CMP-HYD-00669,ATM-HYD-0018,ATM-HYD-0018,2026-03-23 14:15:00,INTERCEPTED,2026-03-23 15:09:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,115459.89,0,v2.2-xgboost-conformal
DR-2026-1670,CMP-HYD-00670,ATM-HYD-0514,ATM-HYD-0350,2026-08-07 02:20:00,DISPATCHED_MISSED,2026-08-07 03:00:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1671,CMP-HYD-00671,ATM-HYD-0281,ATM-HYD-0281,2026-07-25 17:10:00,INTERCEPTED,2026-07-25 17:27:00,CASH_WITHDRAWAL_PREVENTED,23905.53,0,v2.2-xgboost-conformal
DR-2026-1672,CMP-HYD-00672,ATM-HYD-0033,ATM-HYD-0033,2026-07-13 01:08:00,INTERCEPTED,2026-07-13 01:57:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22734.95,0,v2.2-xgboost-conformal
DR-2026-1673,CMP-HYD-00673,ATM-HYD-0336,ATM-HYD-0336,2026-08-15 10:05:00,INTERCEPTED,2026-08-15 10:52:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,85928.83,0,v2.2-xgboost-conformal
DR-2026-1674,CMP-HYD-00674,ATM-HYD-0284,ATM-HYD-0284,2026-06-04 15:01:00,INTERCEPTED,2026-06-04 15:32:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,94745.05,0,v2.2-xgboost-conformal
DR-2026-1675,CMP-HYD-00675,ATM-HYD-0088,ATM-HYD-0088,2026-03-09 14:27:00,INTERCEPTED,2026-03-09 15:05:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,82425.62,0,v2.2-xgboost-conformal
DR-2026-1676,CMP-HYD-00676,ATM-HYD-0221,ATM-HYD-0221,2026-04-10 01:44:00,INTERCEPTED,2026-04-10 02:09:00,CASH_WITHDRAWAL_PREVENTED,113464.01,0,v2.2-xgboost-conformal
DR-2026-1677,CMP-HYD-00677,ATM-HYD-0169,ATM-HYD-0169,2026-03-10 02:58:00,INTERCEPTED,2026-03-10 03:28:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,80328.51,0,v2.2-xgboost-conformal
DR-2026-1678,CMP-HYD-00678,ATM-HYD-0206,ATM-HYD-0206,2026-07-19 02:55:00,INTERCEPTED,2026-07-19 03:23:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,42821.97,0,v2.2-xgboost-conformal
DR-2026-1679,CMP-HYD-00679,ATM-HYD-0342,ATM-HYD-0342,2026-08-24 23:59:00,INTERCEPTED,2026-08-25 00:42:00,CASH_WITHDRAWAL_PREVENTED,44435.02,0,v2.2-xgboost-conformal
DR-2026-1680,CMP-HYD-00680,ATM-HYD-0068,ATM-HYD-0328,2026-06-04 22:11:00,DISPATCHED_MISSED,2026-06-04 23:03:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1681,CMP-HYD-00681,ATM-HYD-0054,ATM-HYD-0054,2026-06-29 02:12:00,INTERCEPTED,2026-06-29 02:38:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22087.28,0,v2.2-xgboost-conformal
DR-2026-1682,CMP-HYD-00682,ATM-HYD-0043,ATM-HYD-0043,2026-01-02 20:56:00,INTERCEPTED,2026-01-02 21:11:00,CASH_WITHDRAWAL_PREVENTED,185958.47,0,v2.2-xgboost-conformal
DR-2026-1683,CMP-HYD-00683,ATM-HYD-0152,ATM-HYD-0024,2026-09-08 23:43:00,DISPATCHED_MISSED,2026-09-09 00:20:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1684,CMP-HYD-00684,ATM-HYD-0100,ATM-HYD-0100,2026-05-08 09:48:00,INTERCEPTED,2026-05-08 10:23:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,81046.15,0,v2.2-xgboost-conformal
DR-2026-1685,CMP-HYD-00685,ATM-HYD-0335,ATM-HYD-0067,2026-08-11 14:28:00,DISPATCHED_MISSED,2026-08-11 15:18:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1686,CMP-HYD-00686,ATM-HYD-0182,ATM-HYD-0040,2026-06-01 05:13:00,DISPATCHED_MISSED,2026-06-01 05:29:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1687,CMP-HYD-00687,ATM-HYD-0473,ATM-HYD-0358,2026-04-22 05:31:00,DISPATCHED_MISSED,2026-04-22 06:02:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1688,CMP-HYD-00688,ATM-HYD-0494,ATM-HYD-0494,2026-03-28 20:19:00,INTERCEPTED,2026-03-28 20:46:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,39892.35,0,v2.2-xgboost-conformal
DR-2026-1689,CMP-HYD-00689,ATM-HYD-0337,ATM-HYD-0337,2026-04-17 07:13:00,INTERCEPTED,2026-04-17 07:40:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,86017.03,0,v2.2-xgboost-conformal
DR-2026-1690,CMP-HYD-00690,ATM-HYD-0254,ATM-HYD-0254,2026-07-20 20:36:00,INTERCEPTED,2026-07-20 20:52:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,88498.54,0,v2.2-xgboost-conformal
DR-2026-1691,CMP-HYD-00691,ATM-HYD-0153,ATM-HYD-0168,2026-05-06 14:38:00,DISPATCHED_MISSED,2026-05-06 15:05:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1692,CMP-HYD-00692,ATM-HYD-0231,ATM-HYD-0146,2026-05-24 04:50:00,DISPATCHED_MISSED,2026-05-24 05:36:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1693,CMP-HYD-00693,ATM-HYD-0051,ATM-HYD-0051,2026-07-24 16:18:00,INTERCEPTED,2026-07-24 17:07:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,190064.2,0,v2.2-xgboost-conformal
DR-2026-1694,CMP-HYD-00694,ATM-HYD-0047,ATM-HYD-0047,2026-06-10 12:35:00,INTERCEPTED,2026-06-10 13:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,140604.81,0,v2.2-xgboost-conformal
DR-2026-1695,CMP-HYD-00695,ATM-HYD-0073,ATM-HYD-0073,2026-01-14 10:35:00,INTERCEPTED,2026-01-14 11:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22138.1,0,v2.2-xgboost-conformal
DR-2026-1696,CMP-HYD-00696,ATM-HYD-0405,ATM-HYD-0327,2026-05-25 18:02:00,DISPATCHED_MISSED,2026-05-25 18:24:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1697,CMP-HYD-00697,ATM-HYD-0390,ATM-HYD-0390,2026-01-21 13:21:00,INTERCEPTED,2026-01-21 13:36:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,81137.18,0,v2.2-xgboost-conformal
DR-2026-1698,CMP-HYD-00698,ATM-HYD-0141,ATM-HYD-0141,2026-03-03 01:41:00,INTERCEPTED,2026-03-03 02:12:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,43412.08,0,v2.2-xgboost-conformal
DR-2026-1699,CMP-HYD-00699,ATM-HYD-0376,ATM-HYD-0376,2026-05-11 09:31:00,INTERCEPTED,2026-05-11 10:16:00,CASH_WITHDRAWAL_PREVENTED,13526.73,0,v2.2-xgboost-conformal
DR-2026-1700,CMP-HYD-00700,ATM-HYD-0221,ATM-HYD-0163,2026-08-19 05:25:00,DISPATCHED_MISSED,2026-08-19 05:52:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1701,CMP-HYD-00701,ATM-HYD-0034,ATM-HYD-0034,2026-08-18 08:25:00,INTERCEPTED,2026-08-18 09:13:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,85733.84,0,v2.2-xgboost-conformal
DR-2026-1702,CMP-HYD-00702,ATM-HYD-0429,ATM-HYD-0429,2026-07-14 18:47:00,INTERCEPTED,2026-07-14 19:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,45133.04,0,v2.2-xgboost-conformal
DR-2026-1703,CMP-HYD-00703,ATM-HYD-0500,ATM-HYD-0077,2026-08-09 10:13:00,DISPATCHED_MISSED,2026-08-09 10:58:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1704,CMP-HYD-00704,ATM-HYD-0252,ATM-HYD-0252,2026-06-07 03:56:00,INTERCEPTED,2026-06-07 04:20:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23521.65,0,v2.2-xgboost-conformal
DR-2026-1705,CMP-HYD-00705,ATM-HYD-0280,ATM-HYD-0508,2026-07-09 11:04:00,DISPATCHED_MISSED,2026-07-09 11:48:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1706,CMP-HYD-00706,ATM-HYD-0082,ATM-HYD-0260,2026-01-29 02:46:00,DISPATCHED_MISSED,2026-01-29 03:26:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1707,CMP-HYD-00707,ATM-HYD-0188,ATM-HYD-0492,2026-05-08 13:53:00,DISPATCHED_MISSED,2026-05-08 14:23:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1708,CMP-HYD-00708,ATM-HYD-0257,ATM-HYD-0362,2026-03-02 22:28:00,DISPATCHED_MISSED,2026-03-02 23:04:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1709,CMP-HYD-00709,ATM-HYD-0320,ATM-HYD-0320,2026-05-20 05:23:00,INTERCEPTED,2026-05-20 05:59:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,139078.02,0,v2.2-xgboost-conformal
DR-2026-1710,CMP-HYD-00710,ATM-HYD-0310,ATM-HYD-0310,2026-07-28 21:48:00,INTERCEPTED,2026-07-28 22:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,41971.66,0,v2.2-xgboost-conformal
DR-2026-1711,CMP-HYD-00711,ATM-HYD-0506,ATM-HYD-0506,2026-03-29 16:58:00,INTERCEPTED,2026-03-29 17:49:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13996.06,0,v2.2-xgboost-conformal
DR-2026-1712,CMP-HYD-00712,ATM-HYD-0064,ATM-HYD-0171,2026-01-11 16:06:00,DISPATCHED_MISSED,2026-01-11 16:41:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1713,CMP-HYD-00713,ATM-HYD-0205,ATM-HYD-0205,2026-08-28 12:33:00,INTERCEPTED,2026-08-28 12:58:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,197548.54,0,v2.2-xgboost-conformal
DR-2026-1714,CMP-HYD-00714,ATM-HYD-0007,ATM-HYD-0007,2026-05-07 04:58:00,INTERCEPTED,2026-05-07 05:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23846.94,0,v2.2-xgboost-conformal
DR-2026-1715,CMP-HYD-00715,ATM-HYD-0455,ATM-HYD-0455,2026-01-18 08:28:00,INTERCEPTED,2026-01-18 08:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22361.84,0,v2.2-xgboost-conformal
DR-2026-1716,CMP-HYD-00716,ATM-HYD-0250,ATM-HYD-0197,2026-06-23 15:02:00,DISPATCHED_MISSED,2026-06-23 15:42:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1717,CMP-HYD-00717,ATM-HYD-0391,ATM-HYD-0391,2026-04-08 01:31:00,INTERCEPTED,2026-04-08 01:51:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13564.26,0,v2.2-xgboost-conformal
